id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated 
gladius-token,Gladius Token,GLA,1340,0.298711,0.00004442,168477.0,,,,,-0.21,-11.68,-21.98,1523347761
paccoin,PACcoin,$PAC,1341,0.00445011,0.00000066,168176.0,,,3880657660.0,100000000000,0.22,-8.67,-8.31,1523347745
aidos-kuneen,Aidos Kuneen,ADK,1342,10.9625,0.00163001,168031.0,,,25000000.0,,-1.21,-9.21,-16.97,1523347750
stellite,Stellite,XTL,1343,0.00137471,0.00000020,145731.0,,,2154307917.0,21000000000.0,0.51,,,1523347761
cfun,CFun,CFUN,1344,0.00715564,0.00000106,144445.0,,,900000000.0,,31.5,20.27,23.91,1523347758
litecoin-cash,Litecoin Cash,LCC,1345,0.161686,0.00002404,142805.0,,,558359944.0,840000000.0,0.04,-7.36,-37.41,1523347760
moac,MOAC,MOAC,1346,8.5196,0.00126678,135814.0,,,56483386.0,,-1.25,-4.42,-14.74,1523347759
stex,STEX,STEX,1347,1.34548,0.00020006,133313.0,,,100000000.0,,0.16,-24.25,109.91,1523347752
comsa-eth,COMSA [ETH],CMS,1348,0.540272,0.00008033,126287.0,,,219042298.0,,-0.31,-2.53,-10.9,1523347757
bitsoar,BitSoar,BSR,1349,0.107337,0.00001596,117399.0,,,3680091532.0,,0.04,-7.94,-16.42,1523347755
weth,WETH,WETH,1350,397.202,0.0590601,112956.0,,,,,-0.59,-4.69,-0.84,1523347759
animation-vision-cash,Animation Vision Cash,AVH,1351,0.00607343,0.00000090,108408.0,,,10000000000.0,,-0.08,-4.2,-6.17,1523347760
strikebitclub,StrikeBitClub,SBC,1352,0.004237,0.00000063,103611.0,,,195247235.0,,-2.27,-1.78,-33.59,1523347757
friends,Friendz,FDZ,1353,0.0165821,0.00000247,88170.5,,,1142645649.0,,0.21,-4.89,,1523347761
bigone-token,BigONE Token,BIG,1354,1.05999,0.00015761,88164.7,,,200000000.0,200000000.0,0.04,-4.05,-9.46,1523347758
sphre-air,Sphre AIR ,XID,1355,0.120977,0.00001799,67456.1,,,30820620.0,,-0.12,-2.24,-16.76,1523347751
bee-token,Bee Token,BEE,1356,0.0514283,0.00000765,65412.2,,,500000000.0,,0.27,0.12,-19.17,1523347761
hirematch,HireMatch,HIRE,1357,0.0267139,0.00000397,55275.6,,,100000000.0,,0.01,-6.94,4.51,1523347761
comsa-xem,COMSA [XEM],CMS,1358,0.541641,0.00008054,52775.6,,,,,-1.41,-3.65,-11.54,1523347757
mergecoin,MergeCoin,MGC,1359,0.184814,0.00002748,49788.1,,,100000000.0,,0.93,-3.8,-1.14,1523347751
mktcoin,MktCoin,MLM,1360,0.0269204,0.00000400,41987.2,,,1165680011.0,,0.97,-5.29,-33.57,1523347760
segwit2x,SegWit2x,B2X,1361,0.704315,0.00010472,35199.6,,,16879800.0,21000000.0,0.13,-24.13,-35.68,1523347754
ea-coin,EA Coin,EAG,1362,0.0174866,0.00000260,34271.9,,,75206327.0,100000000.0,0.17,-12.79,-23.91,1523347756
ipchain,IPChain,IPC,1363,0.509118,0.00007570,31522.8,,,96000000.0,,0.04,-6.58,-10.1,1523347759
jingtum-tech,Jingtum Tech,SWTC,1364,0.00581337,0.00000086,30901.6,,,599999999999,100000000000,-0.82,-5.68,-10.21,1523347759
candy,Candy,CANDY,1365,0.000238163,0.00000004,29293.6,,,1000000000000,,-8.76,-8.7,-4.51,1523347759
datx,DATx,DATX,1366,0.0163891,0.00000244,28840.1,,,10000000000.0,,-0.07,-0.14,7.24,1523347761
embercoin,EmberCoin,EMB,1367,0.0000011266,0.0000000002,18943.9,,,861773921917,,1.85,-6.11,,1523347752
unlimitedip,UnlimitedIP,UIP,1368,0.0203906,0.00000303,18603.0,,,3000000000.0,,0.06,-2.91,-10.05,1523347759
msd,MSD,MSD,1369,0.0264684,0.00000394,18222.4,,,6088400259.0,30000000000.0,0.35,-5.18,46.71,1523347754
swisscoin,Swisscoin,SIC,1370,0.000403524,0.00000006,16119.2,,,10200000000.0,,-8.53,-18.87,-32.54,1523347755
minex,Minex,MINEX,1371,0.00998696,0.00000148,15447.2,,,30000000.0,,13.44,-30.06,-10.02,1523347752
xtd-coin,XTD Coin,XTD,1372,0.000134508,0.00000002,15205.0,,,,,100.34,-21.59,47.45,1523347753
golos-gold,Golos Gold,GBG,1373,0.0511765,0.00000761,14940.0,,,,,0.28,-9.93,8.45,1523347748
fluz-fluz,Fluz Fluz,FLUZ,1374,0.0665848,0.00000990,14336.5,,,204780000.0,,0.04,0.16,6.42,1523347761
hodl-bucks,HODL Bucks,HDLB,1375,0.0700114,0.00001041,11139.3,,,,2000000.0,5.06,30.61,-16.61,1523347754
halalchain,HalalChain,HLC,1376,0.0620338,0.00000922,10990.1,,,1000000000.0,,-6.55,-22.08,-27.57,1523347759
consensus,Consensus,SEN,1377,0.012914,0.00000192,10163.8,,,1650000000.0,,2.97,9.94,30.74,1523347761
lendroid-support-token,Lendroid Support Token,LST,1378,0.0065404,0.00000097,9879.72,,,1210071487.0,,-2.34,-19.36,-12.51,1523347761
signal-token,Signal Token,SIG,1379,0.0155933,0.00000232,9627.46,,,378851756.0,,0.38,-1.99,-11.42,1523347761
napoleonx,NaPoleonX,NPX,1380,0.224208,0.00003334,9065.71,,,29800000.0,,-0.09,-0.31,24.95,1523347761
techshares,TechShares,THS,1381,0.441434,0.00006564,8723.57,,,646359158.0,,-0.03,-8.63,-12.38,1523347747
hoqu,HOQU,HQX,1382,0.0338631,0.00000504,8713.56,,,888888000.0,,-8.98,-14.0,-18.54,1523347761
cryptopiafeeshares,CryptopiaFeeShares,CEFS,1383,1266.3,0.188287,8656.29,,,6300.0,,5.14,-2.67,19.61,1523347758
nitro,Nitro,NOX,1384,0.114969,0.00001709,8296.69,,,120000000.0,,-0.09,-19.27,-2.57,1523347759
titanium-blockchain,Titanium Blockchain,BAR,1385,0.00715503,0.00000106,7934.47,,,60000000.0,,0.44,1.89,-5.54,1523347759
avatarcoin,AvatarCoin,AV,1386,0.214002,0.00003182,7736.76,,,,,8.11,3.09,7.02,1523347746
agrolifecoin,AgrolifeCoin,AGLC,1387,0.000605286,0.00000009,6734.04,,,208840727.0,,-5.81,,,1523347747
numuscash,NumusCash,NUMUS,1388,0.000201762,0.00000003,6345.19,,,,,-8.54,27.63,-12.08,1523347758
startercoin,StarterCoin,STAC,1389,0.0125124,0.00000186,6090.01,,,342007189.0,,0.17,-14.26,-13.78,1523347761
gamechain,GameChain System,GCS,1390,0.00533201,0.00000079,6028.44,,,2100000000.0,,0.37,-11.53,-28.22,1523347758
wa-space,WA Space,WA,1391,0.00820498,0.00000122,5892.76,,,,,0.17,11.68,27.8,1523347748
read,Read,READ,1392,0.0164019,0.00000244,5665.52,,,2100000000.0,,0.32,-3.77,-12.74,1523347759
zengold,ZenGold,ZENGOLD,1393,0.0150928,0.00000224,4739.63,,,,,1.74,19.55,-17.81,1523347750
entcash,ENTCash,ENT,1394,0.0135977,0.00000202,4354.05,,,600000000.0,1600000000.0,0.01,-4.31,-28.26,1523347758
peculium,Peculium,PCL,1395,0.00230224,0.00000034,3965.51,,,20000000000.0,,-0.08,-4.5,-18.84,1523347761
shacoin,SHACoin,SHA,1396,0.000672539,0.00000010,3840.47,,,,,0.21,-5.71,-21.55,1523347743
cloud,Cloud,CLD,1397,0.0400944,0.00000596,3656.87,,,60000000.0,,0.03,-0.85,16.26,1523347759
vulcano,Vulcano,VULC,1398,0.000874301,0.00000013,3652.36,,,211308910.0,,0.17,-6.54,-21.05,1523347755
bitcoin-god,Bitcoin God,GOD,1399,16.7913,0.0024967,3423.03,,,,21000000.0,-1.06,-8.76,2.49,1523347758
turbocoin,TurboCoin,TURBO,1400,0.000134508,0.00000002,3330.79,,,,,100.34,88.56,84.18,1523347751
numus,Numus,NMS,1401,0.874301,0.00013,3326.64,,,730548.0,,-0.34,-4.26,-1.67,1523347758
blitzpredict,BlitzPredict,XBP,1402,0.00392572,0.00000058,3150.11,,,950870623.0,,-0.08,-6.92,-14.62,1523347761
vice-industry-token,Vice Industry Token,VIT,1403,0.0160657,0.00000239,3120.14,,,4000000000.0,,-10.37,-13.24,,1523347761
antimatter,Antimatter,ANTX,1404,0.000134508,0.00000002,3026.99,,,,,0.17,-37.15,-7.91,1523347750
plexcoin,PlexCoin,PLX,1405,0.0116401,0.00000173,3010.82,,,1000000000.0,,0.17,-2.72,12.0,1523347756
flappycoin,FlappyCoin,FLAP,1406,0.0000184029,0.000000003,2987.91,,,115567195882,,-26.76,330.0,33.6,1523347742
pabyosi-coin-special,Pabyosi Coin (Special),PCS,1407,0.0983925,0.00001463,2896.48,,,30993751760.0,,0.19,-1.48,-7.15,1523347749
corion,CORION,COR,1408,0.412267,0.00006130,2739.96,,,9136859.0,,0.17,1.41,0.42,1523347755
acchain,ACChain,ACC,1409,0.43444,0.00006460,2648.19,,,,,-1.39,48.06,-13.77,1523347760
tattoocoin-limited,Tattoocoin (Limited Edition),TLE,1410,10.8279,0.00161,2487.79,,,975608.0,,-4.65,-6.29,-47.28,1523347749
macro1,Macro,MCR,1411,0.39911,0.00005934,2332.21,,,2500000.0,,0.68,4.24,-9.4,1523347754
etherdelta-token,EtherDelta Token,EDT,1412,0.00575679,0.00000086,2138.92,,,1500000000.0,,-0.08,-9.42,-52.37,1523347759
idex-membership,IDEX Membership,IDXM,1413,1522.26,0.226345,2051.88,,,2000.0,,-0.08,-6.2,3.46,1523347759
terranova,TerraNova,TER,1414,7.91309,0.0011766,1816.1,,,1021352.0,,2.39,-6.32,-30.62,1523347751
ethereum-lite,Ethereum Lite,ELITE,1415,0.30957,0.00004603,1782.92,,,1000000.0,,16.96,-0.25,-3.62,1523347756
ugain,UGAIN,GAIN,1416,0.00575837,0.00000086,1685.17,,,,,0.17,,79.44,1523347747
high-gain,High Gain,HIGH,1417,0.000403524,0.00000006,1542.75,,,,,0.17,-12.22,21.35,1523347756
bastonet,Bastonet,BSN,1418,0.000874301,0.00000013,1190.14,,,50000000.0,,0.21,-22.33,8.22,1523347754
bestchain,BestChain,BEST,1419,0.00293741,0.00000044,1066.6,,,20147876.0,,-11.04,-18.96,-14.42,1523347749
goldmaxcoin,GoldMaxCoin,GMX,1420,0.00106799,0.00000016,961.547,,,84078950.0,,0.17,86.92,-11.4,1523347746
uttoken,United Traders Token,UTT,1421,0.320531,0.00004766,954.727,,,69403131.0,,-0.09,13.4,8.88,1523347758
cryptcoin,CryptCoin,CRYPT,1422,0.0943573,0.00001403,914.973,,,6070409.0,,0.17,-7.16,22.15,1523347742
indicoin,Indicoin,INDI,1423,0.00874301,0.00000130,866.029,,,360000000.0,,0.17,-8.75,-4.65,1523347760
animecoin,Animecoin,ANI,1424,0.00289192,0.00000043,796.278,,,,,0.17,-5.71,2.57,1523347741
encryptotel-eth,EncryptoTel [ETH],ETT,1425,0.0396567,0.00000590,743.565,,,77663987.0,,-0.21,-11.01,-29.32,1523347754
bitok,Bitok,BITOK,1426,0.0000672539,0.00000001,740.271,,,2000000000.0,,0.17,-5.71,-7.91,1523347750
safecoin,SafeCoin,SFE,1427,0.000134508,0.00000002,730.628,,,,,100.41,88.58,84.19,1523347746
neo-gold,NEO GOLD,NEOG,1428,0.00165633,0.00000025,695.671,,,75000000.0,,0.04,-27.43,-9.28,1523347756
superior-coin,Superior Coin,SUP,1429,0.00171752,0.00000026,634.775,,,385720236.0,,0.07,-6.07,-9.38,1523347760
levocoin,Levocoin,LEVO,1430,0.00121057,0.00000018,567.446,,,,,0.17,-9.64,3.61,1523347747
shellcoin,ShellCoin,SHELL,1431,0.0313403,0.00000466,538.011,,,99026000.0,,-3.24,-37.87,-37.59,1523347744
clubcoin,ClubCoin,CLUB,1432,1.25745,0.00018697,459.845,,,99116765.0,160000000.0,0.17,16.26,-2.44,1523347745
ox-fina,OX Fina,OX,1433,0.000373171,0.00000006,448.302,,,501237839.0,501237838.0,0.41,18.91,-12.76,1523347753
bt2-cst,BT2 [CST],BT2,1434,40.8568,0.00607501,440.079,,,,,0.17,0.36,-15.1,1523347755
escoro,Escroco,ESC,1435,0.119712,0.00001780,438.63,,,3100000.0,3100000.0,0.28,-6.39,-10.05,1523347758
davorcoin,DavorCoin,DAV,1436,0.00921379,0.00000137,405.5,,,10438849.0,,0.17,-5.48,-37.01,1523347757
huncoin,Huncoin,HNC,1437,0.000739793,0.00000011,385.485,,,40997032.0,,0.17,-13.57,-27.64,1523347750
bitbase,Bitbase,BTBc,1438,0.00127782,0.00000019,380.915,,,20257950.0,100000000.0,-4.84,-30.15,81.97,1523347755
slothcoin,Slothcoin,SLOTH,1439,0.0000035295,0.0000000005,370.794,,,,,-0.65,-75.92,-94.54,1523347742
president-johnson,President Johnson,GARY,1440,0.0608648,0.00000905,369.604,,,57968072167.0,,0.17,-23.32,-44.26,1523347747
cyder,Cyder,CYDER,1441,0.00188311,0.00000028,362.147,,,80000000.0,,-4.36,-12.02,-28.36,1523347753
birds,Birds,BIRDS,1442,0.000269016,0.00000004,335.597,,,,,-6.52,25.72,22.79,1523347752
grandcoin,GrandCoin,GDC,1443,0.000201762,0.00000003,318.596,,,,1420609614.0,0.17,-5.71,-14.8,1523347741
bubble,Bubble,BUB,1444,0.0176205,0.00000262,315.646,,,768753.0,,0.17,-31.34,44.91,1523347744
musiconomi,Musiconomi,MCI,1445,0.0283139,0.00000421,314.641,,,100000000.0,,0.17,-14.46,,1523347754
rabbitcoin,RabbitCoin,RBBT,1446,0.0000193110,0.000000003,309.942,,,130615575432,,9.47,-69.39,-69.91,1523347744
todaycoin,TodayCoin,TODAY,1447,0.000538032,0.00000008,286.361,,,,,0.17,-6.03,-6.34,1523347747
sakuracoin,Sakuracoin,SKR,1448,0.00188311,0.00000028,283.846,,,,105100000.0,0.21,-8.97,7.44,1523347747
dynamiccoin,DynamicCoin,DMC,1449,0.00106459,0.00000016,262.727,,,10541442931.0,,0.79,-15.89,-12.39,1523347749
francs,Francs,FRN,1450,0.0184754,0.00000275,253.173,,,5623950.0,,1.4,-5.54,-36.13,1523347746
sparks,Sparks,SPK,1451,0.0194114,0.00000289,238.412,,,1041938.0,,-1.55,-38.67,-48.28,1523347759
harvest-masternode-coin,Harvest Masternode Coin,HC,1452,0.11951,0.00001777,234.494,,,2553737.0,10000000.0,0.17,-7.01,-22.61,1523347759
t-coin,T-coin,TCOIN,1453,0.000134508,0.00000002,233.101,,,,,0.17,-5.71,-21.32,1523347748
vpncoin,VPNCoin,VASH,1454,0.00329544,0.00000049,231.36,,,400339746.0,,0.17,-5.71,-8.72,1523347743
ur,UR,UR,1455,0.000672539,0.00000010,203.513,,,,,-8.9,-21.43,-16.28,1523347748
namocoin,NamoCoin,NAMO,1456,0.000134508,0.00000002,199.764,,,560211620.0,1200000000.0,0.17,-37.15,-19.37,1523347753
edrcoin,EDRCoin,EDRC,1457,0.0764641,0.00001137,194.478,,,3407292.0,,0.21,-21.39,-8.07,1523347746
marxcoin,MarxCoin,MARX,1458,0.00110358,0.00000016,178.353,,,49312080.0,,0.54,-6.4,-14.92,1523347748
smoke,Smoke,SMOKE,1459,0.0644708,0.00000959,163.258,,,13379987.0,420000000.0,-0.09,5.82,12.58,1523347752
zsecoin,ZSEcoin,ZSE,1460,0.0129128,0.00000192,157.739,,,7040904.0,,0.17,-6.85,-3.2,1523347749
runners,Runners,RUNNERS,1461,0.000269016,0.00000004,155.78,,,,,0.17,25.7,-46.69,1523347755
storjcoin-x,Storjcoin X,SJCX,1462,0.690821,0.00010272,153.984,,,500000000.0,,-0.0,-0.12,-11.13,1523347743
topaz,Topaz Coin,TOPAZ,1463,0.204385,0.00003039,152.747,,,76682.0,,-21.68,-6.05,-23.55,1523347750
gold-reward-token,GOLD Reward Token,GRX,1464,0.0106052,0.00000158,151.267,,,20000000.0,,-10.34,-23.65,-1.98,1523347756
btcmoon,BTCMoon,BTCM,1465,0.00499874,0.00000074,147.689,,,21000000.0,,1.76,-3.25,-20.22,1523347755
uncoin,UNCoin,UNC,1466,0.0000672539,0.00000001,144.953,,,,,0.17,-5.72,,1523347745
paypeer,PayPeer,PAYP,1467,0.0000672539,0.00000001,142.578,,,,,0.17,-5.72,-7.91,1523347746
protean,Protean,PRN,1468,0.0000221372,0.000000003,139.211,,,,,5.3,-67.7,-15.37,1523347752
royalties,Royalties,XRY,1469,0.0000695490,0.00000001,137.92,,,18446748239.0,,-4.52,-41.38,-49.79,1523347752
qora,Qora,QORA,1470,0.387967,0.00005769,137.696,,,10000000000.0,,0.17,16.87,81.66,1523347742
betacoin,BetaCoin,BET,1471,0.00416974,0.00000062,122.161,,,,,0.21,8.88,136.47,1523347741
bitfid,BITFID,FID,1472,0.0265653,0.00000395,116.726,,,,,0.17,-5.72,-7.91,1523347753
blazercoin,BlazerCoin,BLAZR,1473,0.00281629,0.00000042,110.757,,,,,0.17,6.47,-24.3,1523347749
sjwcoin,SJWCoin,SJW,1474,0.00033627,0.00000005,110.335,,,,,0.17,-9.62,-23.26,1523347745
dutch-coin,Dutch Coin,DUTCH,1475,0.000470778,0.00000007,101.024,,,,,0.19,-26.67,-31.09,1523347755
alphabitcoinfund,Alphabit,ABC,1476,34.6515,0.00515234,100.203,,,210000000.0,,0.17,-41.99,3.62,1523347746
universalroyalcoin,UniversalRoyalCoin,UNRC,1477,0.000336733,0.00000005,98.7298,,,,,0.17,-5.45,-6.82,1523347751
gaycoin,GAY Money,GAY,1478,0.0137871,0.00000205,91.3368,,,5701143935.0,,0.17,-5.72,-8.71,1523347748
safe-trade-coin,Safe Trade Coin,XSTC,1479,0.000538032,0.00000008,89.6774,,,683215209.0,,0.17,25.72,119.9,1523347748
halloween-coin,Halloween Coin,HALLO,1480,0.000213388,0.00000003,89.1434,,,264676632.0,1500000000.0,1.74,-29.18,-6.12,1523347751
fazzcoin,Fazzcoin,FAZZ,1481,0.00430425,0.00000064,88.9837,,,1052496944.0,,0.21,-13.79,-25.15,1523347749
sand-coin,Sand Coin,SND,1482,0.670825,0.00009975,80.884,,,2684319.0,2684319.0,-0.05,-5.6,15.42,1523347754
wi-coin,Wi Coin,WIC,1483,0.000842821,0.00000013,79.2589,,,100000000.0,,0.17,-18.86,-31.23,1523347753
dashs,Dashs,DASHS,1484,0.0310713,0.00000462,76.7441,,,,,0.17,-14.08,-39.79,1523347749
happy-creator-coin,Happy Creator Coin,HCC,1485,0.0000672539,0.00000001,75.997,,,,,0.21,-5.72,-7.91,1523347746
president-trump,President Trump,PRES,1486,0.00809968,0.00000120,74.6002,,,57968072167.0,,6.97,-11.58,-39.98,1523347748
international-diamond,International Diamond,XID,1487,0.00443876,0.00000066,69.0888,,,,,0.17,,122.04,1523347747
fonziecoin,Fonziecoin,FONZ,1488,0.000807047,0.00000012,69.0652,,,,,0.21,-5.71,-14.99,1523347745
sisa,SISA,SISA,1489,0.00792568,0.00000118,68.6559,,,50000000.0,,-0.07,57.14,-6.28,1523347757
first-bitcoin,First Bitcoin,BIT,1490,0.0238752,0.00000355,68.5156,,,20707629255.0,,0.19,-5.19,-2.44,1523347748
pirate-blocks,Pirate Blocks,SKULL,1491,0.00221472,0.00000033,66.0929,,,,240000000.0,0.17,-15.78,-19.93,1523347751
batcoin,BatCoin,BAT,1492,0.0000672539,0.00000001,61.0987,,,,,0.17,-5.71,-7.91,1523347741
topcoin,TopCoin,TOP,1493,0.00114332,0.00000017,53.9443,,,41643721.0,,0.21,-15.64,-13.28,1523347741
fapcoin,FAPcoin,FAP,1494,0.000807047,0.00000012,52.946,,,400022341.0,,0.17,2.85,-7.91,1523347755
aces,Aces,ACES,1495,0.000592653,0.00000009,50.8556,,,,,0.17,27.62,20.03,1523347747
wearesatoshi,WeAreSatoshi,WSX,1496,0.00269016,0.00000040,48.0479,,,,,0.17,-14.65,-0.16,1523347744
lazaruscoin,Lazaruscoin,LAZ,1497,0.000672539,0.00000010,47.1231,,,,,-16.5,-21.43,-23.26,1523347747
sharkcoin,Sharkcoin,SAK,1498,0.00188311,0.00000028,44.1053,,,,,-9.9,-6.44,-22.26,1523347744
compcoin,Compcoin,CMP,1499,10.0881,0.0015,43.2191,,,6412789.0,,0.17,-5.72,12.95,1523347752
magnetcoin,Magnetcoin,MAGN,1500,0.136929,0.00002036,40.3524,,,6116523.0,,0.17,-5.48,-15.62,1523347753
klondikecoin,KlondikeCoin,KDC,1501,0.00907928,0.00000135,36.5793,,,,,0.17,-15.14,-27.72,1523347741
granitecoin,Granite,GRN,1502,0.0075997,0.00000113,34.8674,,,,,0.19,-4.66,-5.4,1523347743
hyper,Hyper,HYPER,1503,0.021723,0.00000323,34.7982,,,,,0.39,-23.48,-20.04,1523347742
digital-bullion-gold,Digital Bullion Gold,DBG,1504,0.00147959,0.00000022,34.0304,,,24523275.0,,0.17,-3.82,1.91,1523347746
sigmacoin,SIGMAcoin,SIGMA,1505,0.0158775,0.00000236,31.4375,,,,,-0.08,,,1523347753
donationcoin,Donationcoin,DON,1506,0.000807047,0.00000012,29.8127,,,,,0.17,-0.18,-21.77,1523347743
quotient,Quotient,XQN,1507,0.00235389,0.00000035,29.5445,,,,,0.17,-8.97,-17.76,1523347743
cashme,Cashme,CME,1508,0.000201762,0.00000003,26.746,,,,,0.17,-29.28,-20.82,1523347745
moneta2,Moneta,MONETA,1509,0.00033627,0.00000005,24.4201,,,,,0.17,-5.72,-9.55,1523347745
cubits,Cubits,QBT,1510,0.00269016,0.00000040,20.7504,,,73335366.0,300000000.0,0.17,-19.76,4.52,1523347748
supernet-unity,SuperNET,UNITY,1511,71.6086,0.0106475,20.0816,,,777777.0,,0.84,-7.67,-10.73,1523347743
lepen,LePen,LEPEN,1512,0.0000672539,0.00000001,19.6178,,,,,0.17,-5.72,-15.62,1523347749
wink,Wink,WINK,1513,0.00113943,0.00000017,18.0458,,,,80000000.0,0.21,6.5,96.06,1523347752
rublebit,RubleBit,RUBIT,1514,0.00309368,0.00000046,17.42,,,,,0.17,-13.84,-23.53,1523347746
rcoin,Rcoin,RCN,1515,0.0000672539,0.00000001,17.3352,,,,,0.17,-5.71,-7.91,1523347747
bitserial,BitSerial,BTE,1516,0.004793,0.00000071,17.2511,,,28000000.0,,0.18,-13.86,-7.72,1523347756
regacoin,Regacoin,REGA,1517,0.000941555,0.00000014,16.5228,,,42403494.0,,0.17,-5.71,-17.59,1523347748
alpacoin,AlpaCoin,APC,1518,0.00289192,0.00000043,16.1329,,,,,0.17,-15.53,-21.42,1523347745
axiom,Axiom,AXIOM,1519,0.00955006,0.00000142,12.6448,,,,,0.17,-5.75,-8.55,1523347745
linkedcoin,LinkedCoin,LKC,1520,0.000201762,0.00000003,11.3737,,,,,0.17,-5.71,-7.91,1523347747
avoncoin,Avoncoin,ACN,1521,0.00033627,0.00000005,10.2925,,,,,0.21,-5.71,15.12,1523347748
zilbercoin,Zilbercoin,ZBC,1522,0.0094326,0.00000140,10.0232,,,9148753.0,,0.18,8.82,-19.13,1523347748
anryze,ANRYZE,RYZ,1523,0.00477503,0.00000071,9.98868,,,112500000.0,,0.17,,-26.44,1523347757
tellurion,Tellurion,TELL,1524,0.000349557,0.00000005,8.9197,,,,,0.03,-27.26,-16.8,1523347748
primulon,Primulon,PRIMU,1525,0.000201762,0.00000003,7.97316,,,,750000000.0,0.17,-5.72,25.62,1523347752
omicron,Omicron,OMC,1526,0.165646,0.00002463,7.8868,,,10140044.0,,0.17,6.51,-10.98,1523347747
akuya-coin,Akuya Coin,AKY,1527,0.00282467,0.00000042,7.79413,,,5202901.0,,0.17,1.53,-1.31,1523347754
coffeecoin,CoffeeCoin,CFC,1528,0.00127782,0.00000019,7.16291,,,,,0.17,-14.69,-2.79,1523347742
futcoin,FutCoin,FUTC,1529,0.00127782,0.00000019,6.93879,,,,,0.21,-10.44,-12.51,1523347745
prismchain,PrismChain,PRM,1530,0.00114332,0.00000017,6.42194,,,,,0.17,0.18,-7.91,1523347746
snakeeyes,SnakeEyes,SNAKE,1531,0.00582992,0.00000087,5.82992,,,10000000.0,,0.02,25.75,-2.55,1523347749
cybercoin,CyberCoin,CC,1532,0.000201762,0.00000003,5.05777,,,549267534.0,,0.19,41.42,161.56,1523347745
cheapcoin,Cheapcoin,CHEAP,1533,0.000605286,0.00000009,3.63171,,,,,0.17,-15.14,38.14,1523347750
richcoin,RichCoin,RICHX,1534,0.00591835,0.00000088,3.2754,,,5925522.0,,0.21,-5.72,-14.7,1523347746
mobilecash,MobileCash,MBL,1535,0.000403524,0.00000006,3.08729,,,1068669648.0,,0.21,-5.71,-7.91,1523347747
deltacredits,DeltaCredits,DCRE,1536,0.182258,0.00002710,3.0686,,,,,0.17,13.16,-7.25,1523347745
psilocybin,Psilocybin,PSY,1537,0.025691,0.00000382,3.03712,,,,,0.21,-5.71,-26.09,1523347745
royalcoin,RoyalCoin,ROYAL,1538,0.00477503,0.00000071,2.71323,,,2500124.0,,0.17,-14.17,-8.37,1523347748
darklisk,DarkLisk,DISK,1539,0.000807047,0.00000012,1.90611,,,17888425.0,,0.17,-5.71,0.46,1523347746
eggcoin,EggCoin,EGG,1540,0.0182931,0.00000272,1.84955,,,,,,-5.36,-23.54,1523347745
cycling-coin,Cycling Coin,CYC,1541,0.00107606,0.00000016,1.33465,,,,,0.17,-5.71,-7.93,1523347745
opescoin,Opescoin,OPES,1542,0.00188311,0.00000028,0.972492,,,,,,1.53,-4.52,1523347746
gameleaguecoin,GameLeagueCoin,GML,1543,0.00988633,0.00000147,0.772412,,,,,0.17,-5.72,-7.11,1523347743
frankywillcoin,FrankyWillCoin,FRWC,1544,0.00215213,0.00000032,0.738314,,,,100000000.0,0.17,-5.78,-7.91,1523347747
netbit,netBit,NBIT,1545,0.00726343,0.00000108,0.726343,,,,,0.17,-5.72,-21.51,1523347748
trickycoin,TrickyCoin,TRICK,1546,0.00645638,0.00000096,0.710202,,,,,0.17,-5.72,-10.7,1523347744
x2,X2,X2,1547,0.000201762,0.00000003,0.673145,,,,,0.17,-5.72,3.62,1523347746
karmacoin,Karmacoin,KARMA,1548,0.0000672539,0.00000001,0.672539,,,80262524065.0,92000000000.0,0.17,-5.71,-7.91,1523347741
kashhcoin,KashhCoin,KASHH,1549,0.0000672539,0.00000001,0.672539,,,,,0.21,-5.71,-7.91,1523347748
landcoin,LandCoin,LDCN,1550,0.00235389,0.00000035,0.0558208,,,19003881978.0,,0.17,-5.71,-23.26,1523347748
teslacoilcoin,TeslaCoilCoin,TESLA,1551,0.7539,0.00011196,,,,100000000.0,,,-5.6,-21.44,1523326447
internet-of-things,Internet of Things,XOT,1552,859.389,0.127597,,,,21000000.0,21000000.0,,-5.57,-6.4,1523326149
rhfcoin,RHFCoin,RHFC,1553,0.000605684,0.00000009,,,,190008300.0,,,-5.65,38.23,1523295851
aseancoin,Aseancoin,ASN,1554,0.00289547,0.00000043,,,,,,,-5.59,2.17,1523326454
first-bitcoin-capital,First Bitcoin Capital,BITCF,1555,0.148073,0.00002199,,,,3415923.0,,,-5.61,-16.97,1523326453
lltoken,LLToken,LLT,1556,,,,,,1000000000.0,,,,,
infinitecoin,Infinitecoin,IFC,1557,0.0000987095,0.00000001,,,,90596274910.0,,,,,1522229341
operand,Operand,OP,1558,0.000908981,0.00000013,,,,36309296.0,,,,-22.01,1523182446
